"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed","trip_note","route_direction"
"SMNW_M","125-02.130522.16","125-02.130522.16.1529","Chatswood","125-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-02.160522.15","125-02.160522.15.1529","Chatswood","125-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-02.200522.16","125-02.200522.16.1529","Chatswood","125-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-02.230522.15","125-02.230522.15.1529","Chatswood","125-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-02.270522.16","125-02.270522.16.1529","Chatswood","125-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-02.300522.15","125-02.300522.15.1529","Chatswood","125-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-03.210222.15","125-03.210222.15.1637","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.250222.16","125-03.250222.16.1637","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.280222.15","125-03.280222.15.1637","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.040322.16","125-03.040322.16.1637","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.070322.15","125-03.070322.15.1637","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.110322.16","125-03.110322.16.1637","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.140322.15","125-03.140322.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.180322.16","125-03.180322.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.210322.15","125-03.210322.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.250322.16","125-03.250322.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.280322.15","125-03.280322.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.010422.16","125-03.010422.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.040422.15","125-03.040422.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.080422.16","125-03.080422.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.110422.15","125-03.110422.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.150422.16","125-03.150422.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.180422.15","125-03.180422.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.220422.16","125-03.220422.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.250422.15","125-03.250422.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.290422.16","125-03.290422.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.020522.15","125-03.020522.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.060522.16","125-03.060522.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.090522.15","125-03.090522.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.130522.16","125-03.130522.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.160522.15","125-03.160522.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.200522.16","125-03.200522.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.230522.15","125-03.230522.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.270522.16","125-03.270522.16.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-03.300522.15","125-03.300522.15.1611","Tallawong","125-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-04.210222.15","125-04.210222.15.1716","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.250222.16","125-04.250222.16.1716","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.280222.15","125-04.280222.15.1716","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.040322.16","125-04.040322.16.1716","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.070322.15","125-04.070322.15.1716","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.110322.16","125-04.110322.16.1716","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.140322.15","125-04.140322.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.180322.16","125-04.180322.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.210322.15","125-04.210322.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.250322.16","125-04.250322.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.280322.15","125-04.280322.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.010422.16","125-04.010422.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.040422.15","125-04.040422.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.080422.16","125-04.080422.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.110422.15","125-04.110422.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.150422.16","125-04.150422.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.180422.15","125-04.180422.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.220422.16","125-04.220422.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.250422.15","125-04.250422.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.290422.16","125-04.290422.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.020522.15","125-04.020522.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.060522.16","125-04.060522.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.090522.15","125-04.090522.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.130522.16","125-04.130522.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.160522.15","125-04.160522.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.200522.16","125-04.200522.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.230522.15","125-04.230522.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.270522.16","125-04.270522.16.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-04.300522.15","125-04.300522.15.1649","Chatswood","125-04","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-05.210222.15","125-05.210222.15.1758","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.250222.16","125-05.250222.16.1758","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.280222.15","125-05.280222.15.1758","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.040322.16","125-05.040322.16.1758","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.070322.15","125-05.070322.15.1758","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.110322.16","125-05.110322.16.1758","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.140322.15","125-05.140322.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.180322.16","125-05.180322.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.210322.15","125-05.210322.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.250322.16","125-05.250322.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.280322.15","125-05.280322.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.010422.16","125-05.010422.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.040422.15","125-05.040422.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.080422.16","125-05.080422.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.110422.15","125-05.110422.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.150422.16","125-05.150422.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.180422.15","125-05.180422.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.220422.16","125-05.220422.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.250422.15","125-05.250422.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.290422.16","125-05.290422.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.020522.15","125-05.020522.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.060522.16","125-05.060522.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.090522.15","125-05.090522.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.130522.16","125-05.130522.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.160522.15","125-05.160522.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.200522.16","125-05.200522.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.230522.15","125-05.230522.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.270522.16","125-05.270522.16.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-05.300522.15","125-05.300522.15.1731","Tallawong","125-05","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-06.210222.15","125-06.210222.15.1837","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.250222.16","125-06.250222.16.1837","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.280222.15","125-06.280222.15.1837","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.040322.16","125-06.040322.16.1837","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.070322.15","125-06.070322.15.1837","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.110322.16","125-06.110322.16.1837","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.140322.15","125-06.140322.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.180322.16","125-06.180322.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.210322.15","125-06.210322.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.250322.16","125-06.250322.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.280322.15","125-06.280322.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.010422.16","125-06.010422.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.040422.15","125-06.040422.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.080422.16","125-06.080422.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.110422.15","125-06.110422.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.150422.16","125-06.150422.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.180422.15","125-06.180422.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.220422.16","125-06.220422.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.250422.15","125-06.250422.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.290422.16","125-06.290422.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.020522.15","125-06.020522.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.060522.16","125-06.060522.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.090522.15","125-06.090522.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.130522.16","125-06.130522.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.160522.15","125-06.160522.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.200522.16","125-06.200522.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.230522.15","125-06.230522.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.270522.16","125-06.270522.16.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-06.300522.15","125-06.300522.15.1809","Chatswood","125-06","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","125-07.210222.15","125-07.210222.15.1919","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.250222.16","125-07.250222.16.1919","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.280222.15","125-07.280222.15.1919","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.040322.16","125-07.040322.16.1919","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.070322.15","125-07.070322.15.1919","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.110322.16","125-07.110322.16.1919","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.140322.15","125-07.140322.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.180322.16","125-07.180322.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.210322.15","125-07.210322.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.250322.16","125-07.250322.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.280322.15","125-07.280322.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.010422.16","125-07.010422.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.040422.15","125-07.040422.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.080422.16","125-07.080422.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.110422.15","125-07.110422.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.150422.16","125-07.150422.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.180422.15","125-07.180422.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.220422.16","125-07.220422.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.250422.15","125-07.250422.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.290422.16","125-07.290422.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.020522.15","125-07.020522.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.060522.16","125-07.060522.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.090522.15","125-07.090522.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.130522.16","125-07.130522.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.160522.15","125-07.160522.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.200522.16","125-07.200522.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.230522.15","125-07.230522.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.270522.16","125-07.270522.16.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","125-07.300522.15","125-07.300522.15.1851","Tallawong","125-07","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-02.210222.15","126-02.210222.15.1600","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.250222.16","126-02.250222.16.1600","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.280222.15","126-02.280222.15.1600","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.040322.16","126-02.040322.16.1600","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.070322.15","126-02.070322.15.1600","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.110322.16","126-02.110322.16.1600","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.140322.15","126-02.140322.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.180322.16","126-02.180322.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.210322.15","126-02.210322.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.250322.16","126-02.250322.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.280322.15","126-02.280322.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.010422.16","126-02.010422.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.040422.15","126-02.040422.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.080422.16","126-02.080422.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.110422.15","126-02.110422.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.150422.16","126-02.150422.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.180422.15","126-02.180422.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.220422.16","126-02.220422.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.250422.15","126-02.250422.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.290422.16","126-02.290422.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.020522.15","126-02.020522.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.060522.16","126-02.060522.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.090522.15","126-02.090522.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.130522.16","126-02.130522.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.160522.15","126-02.160522.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.200522.16","126-02.200522.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.230522.15","126-02.230522.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.270522.16","126-02.270522.16.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-02.300522.15","126-02.300522.15.1537","Chatswood","126-02","1","","SMNW.INBOUND","1","1","","Tallawong to Chatswood"
"SMNW_M","126-03.210222.15","126-03.210222.15.1642","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.250222.16","126-03.250222.16.1642","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.280222.15","126-03.280222.15.1642","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.040322.16","126-03.040322.16.1642","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.070322.15","126-03.070322.15.1642","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.110322.16","126-03.110322.16.1642","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.140322.15","126-03.140322.15.1619","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.180322.16","126-03.180322.16.1619","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.210322.15","126-03.210322.15.1619","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.250322.16","126-03.250322.16.1619","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.280322.15","126-03.280322.15.1619","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.010422.16","126-03.010422.16.1619","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
"SMNW_M","126-03.040422.15","126-03.040422.15.1619","Tallawong","126-03","0","","SMNW.OUTBOUND","1","1","","Chatswood to Tallawong"
